FILENAME,MJD,BAND,FIELD_NO_S,FLUXCAL_NO_S,FLUXCALERR_NO_S,PHOTFLAG_NO_S,GAIN_NO_S,ZPT_NO_S,PSF_NO_S,SKY_SIG_NO_S,SIM_MAGOBS_NO_S,FIELD_PLUS_S,FLUXCAL_PLUS_S,FLUXCALERR_PLUS_S,PHOTFLAG_PLUS_S,GAIN_PLUS_S,ZPT_PLUS_S,PSF_PLUS_S,SKY_SIG_PLUS_S,SIM_MAGOBS_PLUS_S
SN000137,61341.0577,LSST-i,DDF,91244.1,10.564,4096,1,34.86,2.56,270.3,15.1015,DDF,109318,11.496,4096,1,34.86,2.56,270.3,14.9012
SN000137,61341.076,LSST-r,DDF,117051,11.057,6144,1,35.01,2.72,262.2,14.8292,DDF,129170,11.587,6144,1,35.01,2.72,262.2,14.7182
SN000137,61345.1939,LSST-g,DDF,0,100000000,1024,1,34.18,1.85,53.44,14.4256,DDF,0,100000000,1024,1,34.18,1.85,53.44,14.3368
SN000137,61345.2015,LSST-i,DDF,0,100000000,1024,1,34.91,1.9,167.9,14.9072,DDF,0,100000000,1024,1,34.91,1.9,167.9,14.9002
SN000137,61345.2113,LSST-r,DDF,0,100000000,1024,1,35.01,1.77,121.1,14.4745,DDF,0,100000000,1024,1,35.01,1.77,121.1,14.4729
SN000137,61346.2438,LSST-r,DDF,0,100000000,1024,1,31.74,2.28,27.97,14.4358,DDF,0,100000000,1024,1,31.74,2.28,27.97,14.4501
SN000137,61346.2682,LSST-i,DDF,108237,49.329,4096,1,31.64,2.04,41.31,14.9194,DDF,105263,48.659,4096,1,31.64,2.04,41.31,14.9417
SN001229,61395.2676,LSST-g,DDF,141308,12.568,4096,1,34.89,2.33,137.3,14.6299,DDF,130557,12.085,4096,1,34.89,2.33,137.3,14.711
SN001229,61395.2752,LSST-i,DDF,100387,7.5835,4096,1,35.63,2.01,287.7,14.9911,DDF,99379.1,7.5462,4096,1,35.63,2.01,287.7,15.0047
SN001229,61395.2849,LSST-r,DDF,0,100000000,1024,1,35.74,2.15,224.6,14.6914,DDF,0,100000000,1024,1,35.74,2.15,224.6,14.6876
SN001229,61396.212,LSST-g,DDF,156678,20.315,6144,1,34.01,2.84,190.3,14.5187,DDF,146953,19.71,6144,1,34.01,2.84,190.3,14.5785
SN001229,61396.2196,LSST-i,DDF,106913,11.552,4096,1,34.81,2.06,283.6,14.9242,DDF,105469,11.477,4096,1,34.81,2.06,283.6,14.9441
SN001229,61396.2293,LSST-r,DDF,0,100000000,1024,1,34.95,1.82,278.4,14.5958,DDF,0,100000000,1024,1,34.95,1.82,278.4,14.5887
SN001229,61404.3184,LSST-r,DDF,0,100000000,1024,1,31.83,1.65,47.01,14.3636,DDF,0,100000000,1024,1,31.83,1.65,47.01,14.3755
SN001229,61405.1982,LSST-g,DDF,174680,21.329,4096,1,33.97,3.19,67.3,14.3921,DDF,175585,21.384,4096,1,33.97,3.19,67.3,14.3807
SN001229,61405.2172,LSST-i,DDF,96874.5,10.345,4096,1,34.93,2.32,218.8,15.039,DDF,94795.2,10.237,4096,1,34.93,2.32,218.8,15.0587
SN001229,61405.2195,LSST-r,DDF,0,100000000,1024,1,34.99,2.5,164.1,14.3867,DDF,0,100000000,1024,1,34.99,2.5,164.1,14.4069
SN001229,61406.197,LSST-g,DDF,168884,21.512,4096,1,33.91,2.74,51.73,14.4311,DDF,170264,21.599,4096,1,33.91,2.74,51.73,14.4265
SN001229,61406.2144,LSST-r,DDF,0,100000000,1024,1,34.91,2.15,134.6,14.4199,DDF,0,100000000,1024,1,34.91,2.15,134.6,14.4498
SN001229,61406.218,LSST-i,DDF,92119.8,10.064,4096,1,34.93,2.29,201.3,15.0909,DDF,90612.1,9.9842,4096,1,34.93,2.29,201.3,15.106
SN001229,61407.2071,LSST-i,DDF,87472.5,10.696,4096,1,34.82,4.3,185.7,15.1506,DDF,86117.9,10.621,4096,1,34.82,4.3,185.7,15.162
SN001229,61407.2169,LSST-r,DDF,164389,13.52,4096,1,34.9,3.29,125,14.4634,DDF,157304,13.23,4096,1,34.9,3.29,125,14.5034
SN001229,61407.2625,LSST-g,DDF,161901,13.863,4096,1,34.83,4.78,85.12,14.4804,DDF,161914,13.864,4096,1,34.83,4.78,85.12,14.4839
SN001229,61408.2378,LSST-i,DDF,81728.2,7.1991,4096,1,35.57,3.36,264.8,15.2172,DDF,81067.2,7.1719,4096,1,35.57,3.36,264.8,15.2264
SN001229,61408.2475,LSST-r,DDF,156764,9.3172,4096,1,35.66,3.45,180.9,14.518,DDF,149104,9.0906,4096,1,35.66,3.45,180.9,14.5682
SN001229,61408.2955,LSST-g,DDF,152838,18.251,4096,1,34.16,2.98,58.48,14.5371,DDF,151718,18.184,4096,1,34.16,2.98,58.48,14.5482
SN000651,61628.255,LSST-g,DDF,174382,31.637,4096,1,33.13,3.51,71.52,14.3932,DDF,175924,31.774,4096,1,33.13,3.51,71.52,14.3918
SN000651,61628.2616,LSST-i,DDF,91380.2,15.846,4096,1,34,3.33,156.6,15.0874,DDF,91794.6,15.879,4096,1,34,3.33,156.6,15.1003
SN000651,61628.2713,LSST-r,DDF,169791,19.808,4096,1,34.11,2.78,117.9,14.4315,DDF,166737,19.632,4096,1,34.11,2.78,117.9,14.4448
SN000490,61063.0377,LSST-i,DDF,111159,48.972,4096,1,31.69,2.11,46.73,14.8855,DDF,99454.6,46.384,4096,1,31.69,2.11,46.73,15.0054
SN001942,61322.2355,LSST-g,DDF,0,100000000,1024,1,33.37,1.48,32.59,14.1732,DDF,0,100000000,1024,1,33.37,1.48,32.59,14.1733
SN001942,61322.2421,LSST-i,DDF,0,100000000,1024,1,34.16,1.35,113.1,14.7481,DDF,0,100000000,1024,1,34.16,1.35,113.1,14.7656
SN001942,61322.2518,LSST-r,DDF,0,100000000,1024,1,34.24,1.35,76.19,14.3577,DDF,0,100000000,1024,1,34.24,1.35,76.19,14.2509
SN001942,61327.2487,LSST-r,DDF,0,100000000,1024,1,31.73,2.15,23.82,14.1219,DDF,0,100000000,1024,1,31.73,2.15,23.82,14.049
SN001942,61327.2732,LSST-i,DDF,125192,52.77,4096,1,31.65,2.5,34.9,14.7584,DDF,131084,53.978,4096,1,31.65,2.5,34.9,14.7036
SN001942,61328.295,LSST-g,DDF,0,100000000,1024,1,33.37,2.42,31.98,14.0032,DDF,0,100000000,1024,1,33.37,2.42,31.98,14.0014
SN001942,61328.3017,LSST-i,DDF,120996,16.293,6144,1,34.16,2.1,110.6,14.7881,DDF,0,100000000,1024,1,34.16,2.1,110.6,14.7429
SN001942,61328.3114,LSST-r,DDF,0,100000000,1024,1,34.24,1.71,75.22,14.1154,DDF,0,100000000,1024,1,34.24,1.71,75.22,14.0578
SN001942,61329.3011,LSST-r,DDF,0,100000000,1024,1,31.74,1.68,23.76,14.1195,DDF,0,100000000,1024,1,31.74,1.68,23.76,14.0786
SN000484,61650.2723,LSST-r,DDF,0,100000000,1024,1,31.75,1.66,24.59,14.1181,DDF,0,100000000,1024,1,31.75,1.66,24.59,14.1014
SN000484,61650.2964,LSST-i,DDF,0,100000000,1024,1,31.66,1.69,35.6,14.7571,DDF,0,100000000,1024,1,31.66,1.69,35.6,14.7647
SN000453,61737.1812,LSST-g,DDF,0,100000000,1024,1,33.37,2.46,31.94,14.0211,DDF,0,100000000,1024,1,33.37,2.46,31.94,14.0069
SN000453,61737.1899,LSST-i,DDF,0,100000000,1024,1,34.16,1.93,110.3,14.6471,DDF,0,100000000,1024,1,34.16,1.93,110.3,14.6342
SN000453,61737.1996,LSST-r,DDF,0,100000000,1024,1,34.24,1.69,75.01,14.2269,DDF,0,100000000,1024,1,34.24,1.69,75.01,14.1939
SN000453,61744.1845,LSST-g,DDF,0,100000000,1024,1,33.41,1.32,32.51,13.9183,DDF,0,100000000,1024,1,33.41,1.32,32.51,13.896
SN000453,61744.1932,LSST-i,DDF,0,100000000,1024,1,34.17,1.4,110.7,14.7641,DDF,0,100000000,1024,1,34.17,1.4,110.7,14.8504
SN000453,61744.2029,LSST-r,DDF,0,100000000,1024,1,34.25,1.39,75.39,14.0227,DDF,0,100000000,1024,1,34.25,1.39,75.39,14.0243
SN000453,61748.115,LSST-i,DDF,0,100000000,1024,1,31.69,1.76,45.5,14.8772,DDF,0,100000000,1024,1,31.69,1.76,45.5,14.9416
SN000321,61356.0528,LSST-g,DDF,246439,79.576,4096,1,31.48,3.8,15.05,14.0182,DDF,264596,82.443,4096,1,31.48,3.8,15.05,13.9441
SN000321,61356.2064,LSST-r,DDF,0,100000000,1024,1,32.5,1.33,33.76,14.0948,DDF,0,100000000,1024,1,32.5,1.33,33.76,13.9958
SN000321,61356.2304,LSST-i,DDF,0,100000000,1024,1,32.42,1.52,49.52,14.8287,DDF,0,100000000,1024,1,32.42,1.52,49.52,14.7955
SN000321,61357.2133,LSST-g,DDF,0,100000000,1024,1,33.37,2.75,31.86,14.0419,DDF,0,100000000,1024,1,33.37,2.75,31.86,13.9727
SN000321,61357.222,LSST-i,DDF,113325,15.954,6144,1,34.15,3.01,109.9,14.8525,DDF,118117,16.279,6144,1,34.15,3.01,109.9,14.8179
SN000321,61357.2317,LSST-r,DDF,228365,21.737,4096,1,34.22,3.74,74.26,14.1135,DDF,247843,22.637,4096,1,34.22,3.74,74.26,14.0184
SN001981,60939.2918,LSST-g,DDF,0,100000000,1024,1,31.62,1.69,14.57,14.2305,DDF,0,100000000,1024,1,31.62,1.69,14.57,14.0998
SN001981,60939.3158,LSST-r,DDF,0,100000000,1024,1,31.74,1.39,24.14,14.3685,DDF,0,100000000,1024,1,31.74,1.39,24.14,14.2441
SN001759,61411.098,LSST-g,DDF,0,100000000,1024,1,31.58,2.22,17.18,14.3875,DDF,0,100000000,1024,1,31.58,2.22,17.18,14.3188
SN001759,61417.0629,LSST-g,DDF,0,100000000,1024,1,34.15,2.53,57.61,14.2812,DDF,0,100000000,1024,1,34.15,2.53,57.61,14.2689
SN001759,61417.0705,LSST-i,DDF,104915,10.908,4096,1,34.89,2.44,177.3,14.9473,DDF,107300,11.028,4096,1,34.89,2.44,177.3,14.9229
SN001759,61417.0802,LSST-r,DDF,0,100000000,1024,1,34.96,2.55,125.8,14.3292,DDF,0,100000000,1024,1,34.96,2.55,125.8,14.3163
SN001759,61418.0816,LSST-g,DDF,0,100000000,1024,1,31.64,1.47,19.78,14.3107,DDF,0,100000000,1024,1,31.64,1.47,19.78,14.3073
SN001771,61442.0292,LSST-i,DDF,118271,52.103,4096,1,31.69,3.93,50.59,14.8185,DDF,112176,50.855,4096,1,31.69,3.93,50.59,14.8706
SN001771,61443.0718,LSST-r,DDF,0,100000000,1024,1,31.72,1.99,24.59,14.3675,DDF,0,100000000,1024,1,31.72,1.99,24.59,14.3227
SN001771,61445.0254,LSST-i,DDF,0,100000000,1024,1,31.71,2.19,57.34,14.7035,DDF,0,100000000,1024,1,31.71,2.19,57.34,14.6972
SN001771,61452.0419,LSST-g,DDF,0,100000000,1024,1,33.59,2.31,82.73,14.0751,DDF,0,100000000,1024,1,33.59,2.31,82.73,14.0444
SN001771,61452.0485,LSST-i,DDF,113120,15.788,6144,1,34.17,2.35,140.1,14.8671,DDF,112462,15.743,6144,1,34.17,2.35,140.1,14.8653
SN001771,61452.0582,LSST-r,DDF,0,100000000,1024,1,34.3,2.36,126.6,14.1503,DDF,0,100000000,1024,1,34.3,2.36,126.6,14.1439
SN001017,60798.9934,LSST-g,DDF,0,100000000,1024,1,34.32,2.16,112.7,14.2927,DDF,0,100000000,1024,1,34.32,2.16,112.7,14.34
SN001017,60799.001,LSST-i,DDF,0,100000000,1024,1,34.93,1.85,214.4,14.9499,DDF,0,100000000,1024,1,34.93,1.85,214.4,14.9239
SN001017,60799.0107,LSST-r,DDF,0,100000000,1024,1,35.06,1.92,191.1,14.3441,DDF,0,100000000,1024,1,35.06,1.92,191.1,14.388
SN001003,61333.2886,LSST-g,DDF,0,100000000,1024,1,34.18,1.57,48.03,14.2822,DDF,0,100000000,1024,1,34.18,1.57,48.03,14.355
SN001003,61333.2989,LSST-i,DDF,0,100000000,1024,1,34.98,1.52,163.6,14.8137,DDF,0,100000000,1024,1,34.98,1.52,163.6,14.8915
SN001003,61333.3248,LSST-r,DDF,0,100000000,1024,1,35,1.45,110.2,14.4471,DDF,0,100000000,1024,1,35,1.45,110.2,14.4687
SN001003,61334.1955,LSST-i,DDF,0,100000000,1024,1,31.69,1.95,44.31,14.7666,DDF,0,100000000,1024,1,31.69,1.95,44.31,14.821
SN001003,61341.0501,LSST-g,DDF,233662,24.536,6144,1,33.99,3.57,96.88,14.08,DDF,230518,24.373,6144,1,33.99,3.57,96.88,14.098
SN001003,61341.0663,LSST-i,DDF,114458,11.876,4096,1,34.84,2.73,258.7,14.8575,DDF,115941,11.949,4096,1,34.84,2.73,258.7,14.8427
SN001003,61341.0846,LSST-r,DDF,0,100000000,1024,1,35,2.31,249.2,14.1761,DDF,0,100000000,1024,1,35,2.31,249.2,14.1977
SN000282,61368.0856,LSST-i,DDF,69543.3,39.005,4096,1,31.7,1.72,64.95,15.4022,DDF,66926.4,38.298,4096,1,31.7,1.72,64.95,15.4359
SN000282,61371.2193,LSST-r,DDF,0,100000000,1024,1,32.6,1.69,69.2,15.0258,DDF,0,100000000,1024,1,32.6,1.69,69.2,15.0556
SN000282,61371.2435,LSST-i,DDF,75993,28.692,6144,1,32.44,1.71,70.01,15.3036,DDF,70287.3,27.621,6144,1,32.44,1.71,70.01,15.3766
SN000282,61372.2901,LSST-r,DDF,0,100000000,1024,1,31.8,1.54,45.34,14.9984,DDF,0,100000000,1024,1,31.8,1.54,45.34,15.0379
SN000282,61372.3148,LSST-i,DDF,74707.9,40.903,4096,1,31.65,1.63,49.15,15.3223,DDF,69406.4,39.46,4096,1,31.65,1.63,49.15,15.3958
SN000282,61375.2376,LSST-r,DDF,0,100000000,1024,1,31.77,1.68,29.04,15.0396,DDF,0,100000000,1024,1,31.77,1.68,29.04,15.0846
SN000282,61375.2615,LSST-g,DDF,78802.1,39.465,4096,1,31.77,2.07,25.95,15.2514,DDF,79785.4,39.709,4096,1,31.77,2.07,25.95,15.2416
SN000296,61725.0837,LSST-g,DDF,138403,16.524,4096,1,34.28,2.51,121.7,14.6477,DDF,136894,16.435,4096,1,34.28,2.51,121.7,14.6622
SN000296,61725.0914,LSST-i,DDF,100772,10.587,4096,1,34.92,2.18,228.5,14.9996,DDF,101183,10.608,4096,1,34.92,2.18,228.5,14.9821
SN000296,61725.1011,LSST-r,DDF,0,100000000,1024,1,35.06,2.05,221.8,14.6408,DDF,0,100000000,1024,1,35.06,2.05,221.8,14.6829
SN000296,61728.2849,LSST-r,DDF,0,100000000,1024,1,31.81,1.61,38.66,14.5307,DDF,0,100000000,1024,1,31.81,1.61,38.66,14.5404
SN000296,61729.2792,LSST-g,DDF,0,100000000,1024,1,33.57,1.8,67.78,14.5761,DDF,0,100000000,1024,1,33.57,1.8,67.78,14.6218
SN000296,61729.2858,LSST-i,DDF,0,100000000,1024,1,34.17,1.54,129.9,15.068,DDF,0,100000000,1024,1,34.17,1.54,129.9,15.0612
SN000296,61729.2956,LSST-r,DDF,0,100000000,1024,1,34.29,1.66,109.8,14.5288,DDF,0,100000000,1024,1,34.29,1.66,109.8,14.5373
SN001836,61754.2011,LSST-g,DDF,0,100000000,1024,1,33.65,1.44,137.4,14.4718,DDF,0,100000000,1024,1,33.65,1.44,137.4,14.4105
SN001836,61754.2098,LSST-i,DDF,0,100000000,1024,1,34.2,1.52,173.7,14.9305,DDF,0,100000000,1024,1,34.2,1.52,173.7,14.8334
SN001836,61754.2195,LSST-r,DDF,0,100000000,1024,1,34.35,1.45,186.7,14.5289,DDF,0,100000000,1024,1,34.35,1.45,186.7,14.456
SN001836,61755.1206,LSST-r,DDF,0,100000000,1024,1,31.85,1.6,43.3,14.4879,DDF,0,100000000,1024,1,31.85,1.6,43.3,14.4413
SN001836,61759.2018,LSST-g,DDF,0,100000000,1024,1,33.49,1.52,45.47,14.4594,DDF,0,100000000,1024,1,33.49,1.52,45.47,14.4045
SN001836,61759.2104,LSST-i,DDF,0,100000000,1024,1,34.16,1.44,123,15.0509,DDF,0,100000000,1024,1,34.16,1.44,123,15.0719
SN001836,61759.2202,LSST-r,DDF,0,100000000,1024,1,34.27,1.46,96.8,14.4708,DDF,0,100000000,1024,1,34.27,1.46,96.8,14.5419
SN001836,61760.2124,LSST-r,DDF,0,100000000,1024,1,31.74,1.65,26.48,14.5014,DDF,0,100000000,1024,1,31.74,1.65,26.48,14.5983
SN001836,61760.2365,LSST-g,DDF,0,100000000,1024,1,31.69,1.61,19.94,14.5035,DDF,0,100000000,1024,1,31.69,1.61,19.94,14.4471
SN000527,61547.0785,LSST-g,DDF,165404,20.138,6144,1,34.12,3.34,217.5,14.4551,DDF,156235,19.62,6144,1,34.12,3.34,217.5,14.5077
SN000527,61547.0861,LSST-i,DDF,107983,12.084,4096,1,34.82,3.53,291.8,14.9186,DDF,111434,12.252,4096,1,34.82,3.53,291.8,14.8985
SN000527,61547.0958,LSST-r,DDF,146104,13.591,4096,1,34.88,3.77,310.8,14.5868,DDF,153419,13.888,4096,1,34.88,3.77,310.8,14.5318
SN000527,61547.9804,LSST-g,DDF,0,100000000,1024,1,34.21,2.34,70.19,14.3438,DDF,0,100000000,1024,1,34.21,2.34,70.19,14.4038
SN000527,61547.9881,LSST-i,DDF,114838,11.307,4096,1,34.91,2.14,212.8,14.8501,DDF,117058,11.413,4096,1,34.91,2.14,212.8,14.8264
SN000527,61547.9978,LSST-r,DDF,0,100000000,1024,1,35.04,2.22,194.5,14.4921,DDF,0,100000000,1024,1,35.04,2.22,194.5,14.4543
SN000527,61548.9737,LSST-g,DDF,0,100000000,1024,1,34.17,2.68,58.93,14.2517,DDF,185272,19.984,4096,1,34.17,2.68,58.93,14.3182
SN000527,61548.9813,LSST-i,DDF,0,100000000,1024,1,34.9,2.04,178.9,14.8038,DDF,0,100000000,1024,1,34.9,2.04,178.9,14.7763
SN000527,61548.991,LSST-r,DDF,0,100000000,1024,1,34.99,2.35,129.5,14.4058,DDF,0,100000000,1024,1,34.99,2.35,129.5,14.385
SN000527,61549.974,LSST-g,DDF,210990,21.436,4096,1,34.16,3.26,58.56,14.1942,DDF,195567,20.642,4096,1,34.16,3.26,58.56,14.2652
SN000527,61549.9804,LSST-i,DDF,122443,11.46,4096,1,34.95,2.56,185.9,14.7833,DDF,126038,11.623,4096,1,34.95,2.56,185.9,14.7519
SN000527,61549.9914,LSST-r,DDF,183927,13.889,4096,1,34.97,4.17,128.7,14.3359,DDF,185203,13.936,4096,1,34.97,4.17,128.7,14.33
SN000527,61550.9733,LSST-g,DDF,0,100000000,1024,1,34.16,2.8,59.4,14.159,DDF,202931,21.013,4096,1,34.16,2.8,59.4,14.2325
SN000527,61550.98,LSST-i,DDF,124112,11.609,4096,1,34.95,3.21,184,14.7815,DDF,126192,11.702,4096,1,34.95,3.21,184,14.7458
SN000527,61550.9888,LSST-r,DDF,0,100000000,1024,1,35.04,2.58,137.1,14.2845,DDF,0,100000000,1024,1,35.04,2.58,137.1,14.2909
SN000527,61551.9731,LSST-g,DDF,220820,21.927,4096,1,34.16,3.18,59.67,14.1372,DDF,207436,21.255,4096,1,34.16,3.18,59.67,14.2109
SN000527,61551.9807,LSST-i,DDF,120289,11.696,4096,1,34.89,2.72,180,14.7969,DDF,125168,11.925,4096,1,34.89,2.72,180,14.7565
SN000527,61551.9905,LSST-r,DDF,200184,14.358,4096,1,34.98,3.18,130.6,14.25,DDF,197740,14.271,4096,1,34.98,3.18,130.6,14.2654
SN000527,61552.9736,LSST-g,DDF,0,100000000,1024,1,34.18,2.19,60.11,14.1277,DDF,0,100000000,1024,1,34.18,2.19,60.11,14.1989
SN000527,61552.9812,LSST-i,DDF,117783,11.475,4096,1,34.9,2.26,181.1,14.8229,DDF,123139,11.728,4096,1,34.9,2.26,181.1,14.7775
SN000527,61552.9909,LSST-r,DDF,0,100000000,1024,1,34.98,2.66,131.4,14.2297,DDF,0,100000000,1024,1,34.98,2.66,131.4,14.2503
SN000527,61555.9775,LSST-g,DDF,214015,21.584,4096,1,34.16,3.01,60.29,14.1673,DDF,206089,21.182,4096,1,34.16,3.01,60.29,14.2143
SN000527,61555.9851,LSST-i,DDF,108680,11.158,4096,1,34.89,2.87,182.9,14.9128,DDF,114570,11.447,4096,1,34.89,2.87,182.9,14.8508
SN000527,61555.9948,LSST-r,DDF,200538,14.433,4096,1,34.97,3.02,133,14.2437,DDF,198420,14.357,4096,1,34.97,3.02,133,14.2567
SN000527,61556.9728,LSST-g,DDF,208822,21.318,4096,1,34.16,2.85,60.95,14.2014,DDF,201121,20.923,4096,1,34.16,2.85,60.95,14.2364
SN000527,61556.9805,LSST-i,DDF,104457,10.93,4096,1,34.89,2.74,183,14.951,DDF,111510,11.281,4096,1,34.89,2.74,183,14.8837
SN000527,61556.9942,LSST-r,DDF,196574,13.643,4096,1,35.07,2.91,139.9,14.2698,DDF,195042,13.59,4096,1,35.07,2.91,139.9,14.2747
SN000527,61557.973,LSST-g,DDF,201333,20.933,4096,1,34.16,2.81,61.14,14.2433,DDF,198025,20.761,4096,1,34.16,2.81,61.14,14.2654
SN000527,61557.9806,LSST-i,DDF,99586.6,10.697,4096,1,34.89,2.85,183.7,15.0047,DDF,106975,11.073,4096,1,34.89,2.85,183.7,14.9326
SN000527,61557.9904,LSST-r,DDF,190776,14.104,4096,1,34.97,3.43,133.7,14.3043,DDF,191493,14.13,4096,1,34.97,3.43,133.7,14.2997
SN000527,61558.973,LSST-g,DDF,0,100000000,1024,1,34.16,2.25,61.42,14.2925,DDF,0,100000000,1024,1,34.16,2.25,61.42,14.3015
SN000527,61558.9806,LSST-i,DDF,94290.8,10.396,4096,1,34.89,2.67,184.5,15.0673,DDF,100295,10.711,4096,1,34.89,2.67,184.5,14.9911
SN000527,61558.9903,LSST-r,DDF,0,100000000,1024,1,34.97,2.25,134.6,14.3489,DDF,0,100000000,1024,1,34.97,2.25,134.6,14.3341
SN000527,61559.973,LSST-g,DDF,181857,19.899,4096,1,34.16,2.79,61.74,14.3501,DDF,183561,19.991,4096,1,34.16,2.79,61.74,14.3465
SN000527,61559.9806,LSST-i,DDF,88276.1,10.11,4096,1,34.89,2.93,185.1,15.1339,DDF,95726.8,10.51,4096,1,34.89,2.93,185.1,15.0544
SN000527,61559.9903,LSST-r,DDF,173425,13.451,4096,1,34.97,3.3,134.9,14.4029,DDF,178941,13.66,4096,1,34.97,3.3,134.9,14.3782
SN000241,61107.2589,LSST-i,DDF,0,100000000,1024,1,31.62,1.74,53.83,14.8785,DDF,0,100000000,1024,1,31.62,1.74,53.83,14.8339
SN000241,61108.0716,LSST-g,DDF,181343,20.62,4096,1,34.08,3.17,54.14,14.3528,DDF,184492,20.797,4096,1,34.08,3.17,54.14,14.3407
SN000241,61108.0792,LSST-i,DDF,113180,11.431,4096,1,34.88,2.8,186.1,14.8668,DDF,120963,11.805,4096,1,34.88,2.8,186.1,14.7885
SN000241,61108.0936,LSST-r,DDF,167527,12.686,6144,1,35.06,2.96,156.6,14.4343,DDF,174566,12.946,6144,1,35.06,2.96,156.6,14.4079
SN000241,61114.1135,LSST-r,DDF,0,100000000,1024,1,31.74,1.59,27.65,14.387,DDF,0,100000000,1024,1,31.74,1.59,27.65,14.3786
SN000241,61116.0787,LSST-i,DDF,87849.9,25.946,4096,1,32.81,1.94,69.43,15.1364,DDF,85163.7,25.554,4096,1,32.81,1.94,69.43,15.165
SN000241,61117.0654,LSST-i,DDF,83229.7,43.672,4096,1,31.63,2.33,39.37,15.2049,DDF,77342.1,42.143,4096,1,31.63,2.33,39.37,15.2787
SN000255,60911.396,LSST-g,DDF,0,100000000,1024,1,33.38,1.82,32.41,14.0545,DDF,0,100000000,1024,1,33.38,1.82,32.41,14.0243
SN000255,60912.2163,LSST-i,DDF,125875,18.518,6144,1,33.97,3.41,135.4,14.7491,DDF,127630,18.64,6144,1,33.97,3.41,135.4,14.731
SN000255,60912.226,LSST-r,DDF,211543,22.855,4096,1,34.03,3.19,84.39,14.1814,DDF,215278,23.053,4096,1,34.03,3.19,84.39,14.1687
SN000255,60919.2157,LSST-g,DDF,207593,32.421,4096,1,33.25,2.8,65.73,14.1995,DDF,210075,32.612,4096,1,33.25,2.8,65.73,14.1964
SN000255,60919.2243,LSST-i,DDF,99648.4,15.91,4096,1,34.05,3.03,145.7,15.0175,DDF,91933.3,15.317,4096,1,34.05,3.03,145.7,15.0879
SN000255,60919.2341,LSST-r,DDF,193564,20.773,4096,1,34.15,3.41,107.3,14.2834,DDF,186979,20.424,4096,1,34.15,3.41,107.3,14.3113
SN001611,61414.0365,LSST-i,DDF,0,100000000,1024,1,31.7,2.09,59.7,14.7656,DDF,0,100000000,1024,1,31.7,2.09,59.7,14.8292
SN001611,61417.0629,LSST-g,DDF,0,100000000,1024,1,34.15,2.53,57.61,14.0268,DDF,0,100000000,1024,1,34.15,2.53,57.61,13.9588
SN001611,61417.0705,LSST-i,DDF,128662,12.052,4096,1,34.89,2.44,177.3,14.7213,DDF,128623,12.051,4096,1,34.89,2.44,177.3,14.7327
SN001611,61417.0802,LSST-r,DDF,0,100000000,1024,1,34.96,2.55,125.8,14.1861,DDF,0,100000000,1024,1,34.96,2.55,125.8,14.1618
SN001611,61418.082,LSST-g,DDF,0,100000000,1024,1,31.65,1.44,19.24,14.0101,DDF,0,100000000,1024,1,31.65,1.44,19.24,13.9342
SN000080,60956.0654,LSST-i,DDF,80375.5,29.684,4096,1,32.45,1.83,92.5,15.2344,DDF,84116.9,30.336,4096,1,32.45,1.83,92.5,15.1844
SN000080,60958.2394,LSST-g,DDF,110313,45.006,6144,1,31.88,2.87,47.4,14.8854,DDF,109590,44.864,6144,1,31.88,2.87,47.4,14.8979
SN000080,60958.2635,LSST-r,DDF,0,100000000,1024,1,31.83,1.72,48.54,14.8164,DDF,0,100000000,1024,1,31.83,1.72,48.54,14.7375
SN000080,60964.2361,LSST-r,DDF,0,100000000,1024,1,31.73,2.16,24.7,14.6765,DDF,0,100000000,1024,1,31.73,2.16,24.7,14.6636
SN000094,61370.1343,LSST-i,DDF,0,100000000,1024,1,31.71,1.23,63.84,14.8635,DDF,0,100000000,1024,1,31.71,1.23,63.84,14.7708
SN000094,61372.1046,LSST-r,DDF,0,100000000,1024,1,32.5,1.55,37.4,14.3666,DDF,0,100000000,1024,1,32.5,1.55,37.4,14.4106
SN000094,61372.1248,LSST-i,DDF,0,100000000,1024,1,31.66,1.49,37.59,14.8679,DDF,0,100000000,1024,1,31.66,1.49,37.59,14.7996
SN000094,61379.1086,LSST-r,DDF,0,100000000,1024,1,31.74,2.23,26.44,14.4652,DDF,0,100000000,1024,1,31.74,2.23,26.44,14.5173
SN000094,61379.1313,LSST-i,DDF,0,100000000,1024,1,31.65,1.54,38.02,15.1456,DDF,0,100000000,1024,1,31.65,1.54,38.02,15.1508
SN000916,60934.2314,LSST-r,DDF,0,100000000,1024,1,31.72,2.1,26.93,14.1795,DDF,0,100000000,1024,1,31.72,2.1,26.93,14.1634
SN000916,60934.2552,LSST-i,DDF,0,100000000,1024,1,31.66,1.43,38.2,14.8555,DDF,0,100000000,1024,1,31.66,1.43,38.2,14.8162
SN000916,60936.2796,LSST-g,DDF,219034,69.664,6144,1,31.64,3.15,16.59,14.1433,DDF,210569,68.309,4096,1,31.64,3.15,16.59,14.1846
SN000725,61776.3012,LSST-g,DDF,0,100000000,1024,1,31.67,1.65,17,15.0014,DDF,0,100000000,1024,1,31.67,1.65,17,14.9589
SN000725,61777.3168,LSST-g,DDF,0,100000000,1024,1,34.17,1.59,54.29,14.8924,DDF,0,100000000,1024,1,34.17,1.59,54.29,14.8628
