FILENAME,MJD,BAND,FIELD_NO_S,FLUXCAL_NO_S,FLUXCALERR_NO_S,PHOTFLAG_NO_S,GAIN_NO_S,ZPT_NO_S,PSF_NO_S,SKY_SIG_NO_S,SIM_MAGOBS_NO_S,FIELD_PLUS_S,FLUXCAL_PLUS_S,FLUXCALERR_PLUS_S,PHOTFLAG_PLUS_S,GAIN_PLUS_S,ZPT_PLUS_S,PSF_PLUS_S,SKY_SIG_PLUS_S,SIM_MAGOBS_PLUS_S,_merge
SN000360,61040.196,LSST-r,DDF,234918.0,16.064,4096,1.0,34.91,1.86,234.7,14.0685,DDF,259075.0,16.861,4096,1.0,34.91,1.86,234.7,13.969,both
SN000360,61041.3267,LSST-g,DDF,276605.0,24.383,4096,1.0,34.17,1.57,54.75,13.8997,DDF,306899.0,25.683,4096,1.0,34.17,1.57,54.75,13.7901,both
SN000360,61042.2793,LSST-i,DDF,130200.0,53.886,4096,1.0,31.67,2.16,62.95,14.7139,DDF,133727.0,54.584,4096,1.0,31.67,2.16,62.95,14.6899,both
SN000360,61049.3168,LSST-g,DDF,241200.0,21.15,4096,1.0,34.34,2.14,149.4,14.0418,DDF,256113.0,21.788,4096,1.0,34.34,2.14,149.4,13.9768,both
SN000360,61049.3246,LSST-i,DDF,105147.0,10.406,4096,1.0,34.99,1.66,247.8,14.9504,DDF,102064.0,10.255,4096,1.0,34.99,1.66,247.8,14.9824,both
SN000362,60939.29,LSST-g,DDF,161667.0,60.326,4096,1.0,31.62,1.56,14.58,14.4823,DDF,167839.0,61.466,4096,1.0,31.62,1.56,14.58,14.4462,both
SN000362,60939.314,LSST-r,DDF,149995.0,55.025,4096,1.0,31.74,1.57,23.97,14.5721,DDF,151174.0,55.24,4096,1.0,31.74,1.57,23.97,14.5514,both
SN000362,60940.3503,LSST-g,DDF,172170.0,27.425,4096,1.0,33.4,1.53,32.34,14.4174,DDF,176915.0,27.8,4096,1.0,33.4,1.53,32.34,14.3869,both
SN000362,60940.359,LSST-i,DDF,110290.0,15.529,4096,1.0,34.16,1.7,110.5,14.8947,DDF,109222.0,15.455,4096,1.0,34.16,1.7,110.5,14.9084,both
SN000362,60940.3687,LSST-r,DDF,157950.0,17.856,4096,1.0,34.24,1.62,75.03,14.4944,DDF,163344.0,18.157,4096,1.0,34.24,1.62,75.03,14.4716,both
SN000362,60948.1172,LSST-g,DDF,160185.0,30.67,4096,1.0,33.12,4.54,65.73,14.4838,DDF,161444.0,30.786,4096,1.0,33.12,4.54,65.73,14.4743,both
SN000362,60948.1217,LSST-i,DDF,88209.3,15.716,4096,1.0,33.99,3.58,150.2,15.129,DDF,90567.4,15.905,4096,1.0,33.99,3.58,150.2,15.1131,both
SN000362,60948.1272,LSST-r,DDF,161909.0,19.778,4096,1.0,34.08,3.79,116.6,14.4843,DDF,161765.0,19.77,4096,1.0,34.08,3.79,116.6,14.4701,both
SN000363,61613.2918,LSST-g,DDF,244290.0,24.954,4096,1.0,34.01,4.16,104.5,14.0356,DDF,255134.0,25.489,4096,1.0,34.01,4.16,104.5,13.9784,both
SN000363,61613.2994,LSST-i,DDF,127849.0,12.89,4096,1.0,34.82,3.89,239.8,14.7344,DDF,120804.0,12.563,4096,1.0,34.82,3.89,239.8,14.7861,both
SN000363,61613.3091,LSST-r,DDF,214545.0,15.107,4096,1.0,34.95,2.52,201.8,14.1685,DDF,220426.0,15.309,4096,1.0,34.95,2.52,201.8,14.1417,both
SN000363,61614.3081,LSST-g,DDF,246424.0,24.646,6144,1.0,34.03,3.98,66.69,14.0271,DDF,256558.0,25.143,6144,1.0,34.03,3.98,66.69,13.9746,both
SN000363,61614.3157,LSST-i,DDF,123660.0,12.239,4096,1.0,34.84,3.1,200.4,14.7629,DDF,116151.0,11.879,4096,1.0,34.84,3.1,200.4,14.8327,both
SN000363,61614.3254,LSST-r,DDF,221159.0,15.318,4096,1.0,34.95,3.1,151.8,14.1466,DDF,223606.0,15.401,4096,1.0,34.95,3.1,151.8,14.1245,both
SN000365,61065.1484,LSST-g,DDF,138764.0,18.517,4096,1.0,34.02,1.93,48.53,14.6483,DDF,133208.0,18.143,4096,1.0,34.02,1.93,48.53,14.6818,both
SN000365,61065.156,LSST-i,DDF,80000.2,9.6735,4096,1.0,34.85,1.81,178.2,15.2443,DDF,80896.8,9.7265,4096,1.0,34.85,1.81,178.2,15.227,both
SN000365,61065.1657,LSST-r,DDF,145983.0,12.818,4096,1.0,34.88,2.37,119.0,14.5927,DDF,142322.0,12.657,4096,1.0,34.88,2.37,119.0,14.6155,both
SN000365,61066.0741,LSST-r,DDF,137994.0,51.528,6144,1.0,31.8,2.13,35.25,14.6443,DDF,135991.0,51.156,6144,1.0,31.8,2.13,35.25,14.671,both
SN000365,61066.0983,LSST-i,DDF,75302.3,40.951,4096,1.0,31.66,2.03,42.82,15.3098,DDF,76472.7,41.259,4096,1.0,31.66,2.03,42.82,15.2932,both
SN000366,61267.2551,LSST-g,DDF,229012.0,25.853,4096,1.0,33.84,2.74,47.32,14.1032,DDF,243207.0,26.64,4096,1.0,33.84,2.74,47.32,14.0379,both
SN000366,61267.2627,LSST-i,DDF,126980.0,12.505,4096,1.0,34.8,2.42,186.8,14.7414,DDF,138162.0,13.031,4096,1.0,34.8,2.42,186.8,14.642,both
SN000366,61267.2724,LSST-r,DDF,205449.0,15.255,4096,1.0,34.87,2.23,120.0,14.2242,DDF,221402.0,15.834,4096,1.0,34.87,2.23,120.0,14.1319,both
SN000366,61275.2571,LSST-g,DDF,208307.0,21.339,6144,1.0,34.17,2.7,137.0,14.2071,DDF,210764.0,21.462,6144,1.0,34.17,2.7,137.0,14.1827,both
SN000366,61275.2647,LSST-i,DDF,100280.0,10.897,4096,1.0,34.86,2.42,221.4,14.9946,DDF,99807.0,10.872,4096,1.0,34.86,2.42,221.4,14.9909,both
SN000366,61275.2744,LSST-r,DDF,198415.0,14.169,4096,1.0,35.0,2.17,199.6,14.2624,DDF,193944.0,14.011,4096,1.0,35.0,2.17,199.6,14.2783,both
SN000367,61460.0361,LSST-g,DDF,173399.0,19.76,4096,1.0,34.12,1.66,51.19,14.4115,DDF,147329.0,18.216,4096,1.0,34.12,1.66,51.19,14.5809,both
SN000367,61460.05,LSST-i,DDF,109987.0,11.049,4096,1.0,34.9,1.48,211.1,14.8965,DDF,93308.2,10.188,4096,1.0,34.9,1.48,211.1,15.0777,both
SN000367,61460.0696,LSST-r,DDF,156085.0,12.566,6144,1.0,35.0,1.87,202.9,14.5257,DDF,135930.0,11.736,6144,1.0,35.0,1.87,202.9,14.6645,both
SN000368,61498.0872,LSST-g,DDF,151296.0,18.123,4096,1.0,34.16,1.67,54.14,14.5547,DDF,158711.0,18.561,4096,1.0,34.16,1.67,54.14,14.5017,both
SN000368,61498.0938,LSST-i,DDF,101496.0,10.312,4096,1.0,34.96,1.56,176.5,14.9841,DDF,101324.0,10.303,4096,1.0,34.96,1.56,176.5,14.9914,both
SN000368,61498.102,LSST-r,DDF,135365.0,11.391,4096,1.0,35.05,1.64,124.8,14.6686,DDF,137339.0,11.473,4096,1.0,35.05,1.64,124.8,14.6459,both
SN000368,61499.0773,LSST-g,DDF,171029.0,19.086,4096,1.0,34.18,1.37,54.55,14.4209,DDF,175372.0,19.327,4096,1.0,34.18,1.37,54.55,14.3906,both
SN000368,61499.0849,LSST-i,DDF,110348.0,10.985,4096,1.0,34.91,1.34,172.6,14.895,DDF,108409.0,10.889,4096,1.0,34.91,1.34,172.6,14.9153,both
SN000368,61499.0946,LSST-r,DDF,151346.0,12.324,4096,1.0,35.0,1.69,121.8,14.5543,DDF,154186.0,12.439,4096,1.0,35.0,1.69,121.8,14.5362,both
SN000368,61500.0769,LSST-g,DDF,187270.0,20.16,4096,1.0,34.16,1.68,54.09,14.3144,DDF,190234.0,20.319,4096,1.0,34.16,1.68,54.09,14.3047,both
SN000368,61500.0845,LSST-i,DDF,116406.0,11.344,4096,1.0,34.9,1.53,172.1,14.8363,DDF,112718.0,11.164,4096,1.0,34.9,1.53,172.1,14.8687,both
SN000368,61500.0942,LSST-r,DDF,164600.0,12.909,4096,1.0,34.99,1.66,121.7,14.4601,DDF,165407.0,12.941,4096,1.0,34.99,1.66,121.7,14.4466,both
SN000368,61501.0732,LSST-g,DDF,202204.0,20.006,4096,1.0,34.26,1.8,56.26,14.2449,DDF,197940.0,19.795,4096,1.0,34.26,1.8,56.26,14.253,both
SN000368,61501.0842,LSST-i,DDF,118997.0,11.496,4096,1.0,34.9,1.96,170.6,14.8067,DDF,115472.0,11.327,4096,1.0,34.9,1.96,170.6,14.8498,both
SN000368,61501.0939,LSST-r,DDF,176006.0,13.35,4096,1.0,34.99,1.76,120.7,14.3835,DDF,178066.0,13.427,4096,1.0,34.99,1.76,120.7,14.3747,both
SN000368,61505.0389,LSST-g,DDF,217520.0,12.62,4096,1.0,35.34,1.89,94.65,14.1595,DDF,208767.0,12.363,4096,1.0,35.34,1.89,94.65,14.2008,both
SN000368,61505.0465,LSST-i,DDF,114610.0,6.5199,4096,1.0,36.09,1.83,300.9,14.8576,DDF,107630.0,6.3207,4096,1.0,36.09,1.83,300.9,14.9222,both
SN000368,61505.0563,LSST-r,DDF,197695.0,8.1811,4096,1.0,36.18,1.98,211.5,14.2504,DDF,197290.0,8.1728,4096,1.0,36.18,1.98,211.5,14.2623,both
SN000368,61506.0669,LSST-g,DDF,214818.0,21.601,4096,1.0,34.16,2.31,54.1,14.1703,DDF,207071.0,21.208,4096,1.0,34.16,2.31,54.1,14.2083,both
SN000368,61506.0745,LSST-i,DDF,111031.0,11.16,4096,1.0,34.9,2.51,171.9,14.8893,DDF,104942.0,10.857,4096,1.0,34.9,2.51,171.9,14.9539,both
SN000368,61506.0843,LSST-r,DDF,200175.0,14.321,4096,1.0,34.98,2.48,121.6,14.2528,DDF,194607.0,14.121,4096,1.0,34.98,2.48,121.6,14.2709,both
SN000368,61507.0997,LSST-g,DDF,210591.0,21.689,4096,1.0,34.13,2.48,53.68,14.1944,DDF,203713.0,21.332,4096,1.0,34.13,2.48,53.68,14.2248,both
SN000368,61507.1073,LSST-i,DDF,107280.0,10.996,4096,1.0,34.89,2.17,173.7,14.9224,DDF,100503.0,10.649,4096,1.0,34.89,2.17,173.7,14.9852,both
SN000368,61507.117,LSST-r,DDF,195108.0,14.194,4096,1.0,34.97,2.13,122.5,14.2673,DDF,191845.0,14.076,4096,1.0,34.97,2.13,122.5,14.2916,both
SN000368,61508.1396,LSST-g,DDF,202129.0,21.761,4096,1.0,34.08,3.07,53.87,14.2302,DDF,197676.0,21.521,4096,1.0,34.08,3.07,53.87,14.2496,both
SN000368,61508.1472,LSST-i,DDF,104224.0,10.964,4096,1.0,34.87,2.28,181.1,14.9611,DDF,98734.8,10.678,4096,1.0,34.87,2.28,181.1,15.0207,both
SN000368,61508.1569,LSST-r,DDF,191811.0,14.334,4096,1.0,34.93,1.96,126.2,14.294,DDF,186316.0,14.128,4096,1.0,34.93,1.96,126.2,14.3245,both
SN000368,61509.1813,LSST-g,DDF,194940.0,22.474,4096,1.0,33.97,2.52,56.5,14.2752,DDF,195128.0,22.485,4096,1.0,33.97,2.52,56.5,14.2813,both
SN000368,61509.182,LSST-i,DDF,98628.9,10.855,4096,1.0,34.86,2.97,198.2,15.017,DDF,93032.5,10.558,4096,1.0,34.86,2.97,198.2,15.0727,both
SN000368,61509.1986,LSST-r,DDF,185338.0,14.859,4096,1.0,34.82,2.63,129.1,14.3302,DDF,179362.0,14.619,4096,1.0,34.82,2.63,129.1,14.3664,both
SN000368,61510.0454,LSST-g,DDF,187101.0,18.42,4096,1.0,34.36,1.38,158.1,14.3184,DDF,189159.0,18.52,4096,1.0,34.36,1.38,158.1,14.3124,both
SN000368,61510.053,LSST-i,DDF,94067.7,10.097,4096,1.0,34.94,1.66,256.0,15.0727,DDF,89153.2,9.8363,4096,1.0,34.94,1.66,256.0,15.1249,both
SN000368,61510.0628,LSST-r,DDF,177992.0,12.977,4096,1.0,35.08,2.12,250.3,14.3678,DDF,172813.0,12.79,4096,1.0,35.08,2.12,250.3,14.4082,both
SN000375,61019.073,LSST-r,DDF,195822.0,62.271,6144,1.0,31.76,1.38,26.03,14.2653,DDF,188735.0,61.136,6144,1.0,31.76,1.38,26.03,14.2996,both
SN000375,61019.0968,LSST-i,DDF,100006.0,46.904,4096,1.0,31.66,2.0,36.9,15.0013,DDF,96123.8,45.998,4096,1.0,31.66,2.0,36.9,15.0391,both
SN000384,61776.3003,LSST-g,DDF,227971.0,70.331,4096,1.0,31.66,1.67,17.05,14.1079,DDF,212747.0,67.945,4096,1.0,31.66,1.67,17.05,14.182,both
SN000384,61777.3168,LSST-g,DDF,242210.0,22.818,4096,1.0,34.17,1.59,54.29,14.0357,DDF,232393.0,22.351,4096,1.0,34.17,1.59,54.29,14.0885,both
SN000384,61777.3244,LSST-i,DDF,132914.0,12.171,4096,1.0,34.9,2.32,171.7,14.6929,DDF,124315.0,11.777,4096,1.0,34.9,2.32,171.7,14.76,both
SN000384,61778.1981,LSST-r,DDF,210348.0,14.772,4096,1.0,34.97,1.95,197.6,14.1853,DDF,204874.0,14.58,4096,1.0,34.97,1.95,197.6,14.2199,both
SN000384,61787.1641,LSST-g,DDF,225842.0,22.771,4096,1.0,34.12,3.12,130.8,14.1122,DDF,229803.0,22.966,4096,1.0,34.12,3.12,130.8,14.1004,both
SN000384,61787.1717,LSST-i,DDF,101624.0,11.126,4096,1.0,34.86,2.66,266.4,14.975,DDF,106054.0,11.35,4096,1.0,34.86,2.66,266.4,14.9319,both
SN000384,61787.1814,LSST-r,DDF,205589.0,14.541,4096,1.0,35.0,2.74,249.0,14.2152,DDF,215372.0,14.874,4096,1.0,35.0,2.74,249.0,14.1637,both
SN000384,61788.151,LSST-g,DDF,213909.0,23.46,4096,1.0,33.98,2.8,69.01,14.1633,DDF,219069.0,23.74,4096,1.0,33.98,2.8,69.01,14.1578,both
SN000384,61788.1586,LSST-i,DDF,96572.0,10.916,4096,1.0,34.82,2.55,213.1,15.0366,DDF,100835.0,11.144,4096,1.0,34.82,2.55,213.1,14.9895,both
SN000384,61788.1683,LSST-r,DDF,198483.0,14.563,4096,1.0,34.94,2.46,165.5,14.2662,DDF,204840.0,14.792,4096,1.0,34.94,2.46,165.5,14.2224,both
SN000389,61693.2062,LSST-i,DDF,122308.0,50.389,4096,1.0,31.73,1.35,75.07,14.7823,DDF,126143.0,51.157,4096,1.0,31.73,1.35,75.07,14.7488,both
SN000391,61445.0906,LSST-g,DDF,134052.0,25.155,4096,1.0,33.32,3.06,33.34,14.6857,DDF,135303.0,25.272,4096,1.0,33.32,3.06,33.34,14.6682,both
SN000391,61445.0914,LSST-i,DDF,99691.5,14.286,4096,1.0,34.24,2.04,125.6,14.9913,DDF,100628.0,14.352,4096,1.0,34.24,2.04,125.6,15.0045,both
SN000391,61445.1069,LSST-r,DDF,132115.0,16.761,4096,1.0,34.19,2.55,80.4,14.6904,DDF,133196.0,16.829,4096,1.0,34.19,2.55,80.4,14.6895,both
SN000391,61446.0682,LSST-r,DDF,141681.0,54.018,4096,1.0,31.72,1.89,25.03,14.6171,DDF,141812.0,54.043,4096,1.0,31.72,1.89,25.03,14.6188,both
SN000392,61019.0739,LSST-r,DDF,240120.0,68.946,6144,1.0,31.76,1.38,26.31,14.0495,DDF,247749.0,70.031,6144,1.0,31.76,1.38,26.31,14.0168,both
SN000392,61019.0977,LSST-i,DDF,117271.0,50.626,4096,1.0,31.66,1.59,37.43,14.8275,DDF,119735.0,51.151,4096,1.0,31.66,1.59,37.43,14.8174,both
SN000393,61030.1014,LSST-i,DDF,117381.0,51.439,4096,1.0,31.63,1.8,38.68,14.8257,DDF,108077.0,49.383,4096,1.0,31.63,1.8,38.68,14.9215,both
SN000394,61314.2304,LSST-r,DDF,134659.0,49.88,4096,1.0,31.84,1.48,40.08,14.6748,DDF,143204.0,51.429,4096,1.0,31.84,1.48,40.08,14.6101,both
SN000395,61389.2352,LSST-g,DDF,254932.0,26.764,4096,1.0,33.88,2.01,52.26,13.983,DDF,259752.0,27.015,4096,1.0,33.88,2.01,52.26,13.9633,both
SN000395,61389.2428,LSST-i,DDF,140346.0,13.193,4096,1.0,34.8,2.83,191.2,14.6375,DDF,134387.0,12.918,4096,1.0,34.8,2.83,191.2,14.6853,both
SN000395,61389.2525,LSST-r,DDF,207224.0,15.274,4096,1.0,34.88,2.7,127.9,14.2089,DDF,214775.0,15.548,4096,1.0,34.88,2.7,127.9,14.179,both
SN000395,61395.2676,LSST-g,DDF,284432.0,17.786,4096,1.0,34.89,2.33,137.3,13.8623,DDF,291000.0,17.989,4096,1.0,34.89,2.33,137.3,13.8379,both
SN000395,61395.2752,LSST-i,DDF,130648.0,8.6283,4096,1.0,35.63,2.01,287.7,14.7229,DDF,128759.0,8.5668,4096,1.0,35.63,2.01,287.7,14.7327,both
SN000395,61395.2849,LSST-r,DDF,251824.0,11.319,4096,1.0,35.74,2.15,224.6,13.9979,DDF,259756.0,11.495,4096,1.0,35.74,2.15,224.6,13.9609,both
SN000398,60979.0793,LSST-i,DDF,89869.1,43.353,4096,1.0,31.71,1.26,47.17,15.1211,DDF,78751.2,40.611,4096,1.0,31.71,1.26,47.17,15.252,both
SN000398,60981.142,LSST-i,DDF,108000.0,47.387,4096,1.0,31.72,1.33,56.92,14.9176,DDF,98976.7,45.392,4096,1.0,31.72,1.33,56.92,15.0103,both
SN000398,60990.1216,LSST-r,DDF,169651.0,58.259,4096,1.0,31.75,1.76,24.28,14.4168,DDF,180068.0,60.016,4096,1.0,31.75,1.76,24.28,14.3643,both
SN000398,60990.1467,LSST-i,DDF,94360.8,45.578,4096,1.0,31.66,2.06,35.65,15.0625,DDF,93924.8,45.474,4096,1.0,31.66,2.06,35.65,15.067,both
SN000398,60991.1311,LSST-r,DDF,164003.0,57.552,4096,1.0,31.74,1.79,24.36,14.4663,DDF,171966.0,58.929,4096,1.0,31.74,1.79,24.36,14.4109,both
SN000398,60991.155,LSST-i,DDF,88327.9,44.02,4096,1.0,31.66,1.74,35.93,15.1373,DDF,87961.5,43.93,4096,1.0,31.66,1.74,35.93,15.1395,both
SN000401,61297.3601,LSST-r,DDF,157395.0,39.909,6144,1.0,32.49,1.71,33.59,14.5077,DDF,150838.0,39.071,6144,1.0,32.49,1.71,33.59,14.5518,both
SN000401,61297.3833,LSST-i,DDF,116469.0,50.15,4096,1.0,31.67,1.37,35.19,14.8379,DDF,103825.0,47.365,4096,1.0,31.67,1.37,35.19,14.9641,both
SN000401,61300.1755,LSST-g,DDF,219937.0,34.649,4096,1.0,33.16,2.56,35.03,14.1507,DDF,222021.0,34.812,4096,1.0,33.16,2.56,35.03,14.1367,both
SN000401,61300.1821,LSST-i,DDF,127873.0,17.586,4096,1.0,34.06,2.13,128.8,14.7313,DDF,119347.0,17.0,4096,1.0,34.06,2.13,128.8,14.8021,both
SN000401,61300.1919,LSST-r,DDF,194548.0,20.873,4096,1.0,34.13,2.24,82.48,14.2824,DDF,191135.0,20.69,4096,1.0,34.13,2.24,82.48,14.2945,both
SN000401,61302.2793,LSST-g,DDF,227720.0,71.922,4096,1.0,31.61,1.68,14.58,14.1139,DDF,224452.0,71.405,4096,1.0,31.61,1.68,14.58,14.1212,both
SN000401,61302.3035,LSST-r,DDF,210580.0,65.498,4096,1.0,31.73,1.85,24.0,14.196,DDF,211268.0,65.605,4096,1.0,31.73,1.85,24.0,14.1918,both
SN000401,61303.312,LSST-g,DDF,225976.0,70.987,4096,1.0,31.63,1.63,14.48,14.1098,DDF,224868.0,70.813,4096,1.0,31.63,1.63,14.48,14.1214,both
SN000401,61303.3315,LSST-r,DDF,213152.0,65.567,4096,1.0,31.74,1.52,23.83,14.176,DDF,215986.0,66.0,4096,1.0,31.74,1.52,23.83,14.1672,both
SN000401,61307.2994,LSST-g,DDF,219271.0,27.901,4096,1.0,33.64,2.21,121.6,14.1522,DDF,222831.0,28.123,4096,1.0,33.64,2.21,121.6,14.1373,both
SN000401,61307.306,LSST-i,DDF,110881.0,15.232,4096,1.0,34.21,1.31,163.6,14.8945,DDF,117085.0,15.648,4096,1.0,34.21,1.31,163.6,14.8216,both
SN000401,61307.3157,LSST-r,DDF,208767.0,19.448,4096,1.0,34.36,1.27,165.5,14.1876,DDF,212761.0,19.632,4096,1.0,34.36,1.27,165.5,14.183,both
SN000402,61210.2899,LSST-g,DDF,260137.0,26.675,4096,1.0,33.91,2.77,48.01,13.9619,DDF,257563.0,26.543,4096,1.0,33.91,2.77,48.01,13.9662,both
SN000402,61210.2975,LSST-i,DDF,126266.0,12.348,4096,1.0,34.82,2.42,182.9,14.7497,DDF,126716.0,12.369,4096,1.0,34.82,2.42,182.9,14.7465,both
SN000402,61210.3072,LSST-r,DDF,225361.0,15.83,4096,1.0,34.89,2.33,119.0,14.1158,DDF,223259.0,15.756,4096,1.0,34.89,2.33,119.0,14.129,both
SN000402,61215.2388,LSST-g,DDF,230837.0,25.932,6144,1.0,33.86,3.02,117.2,14.0938,DDF,234749.0,26.147,6144,1.0,33.86,3.02,117.2,14.0647,both
SN000402,61215.2464,LSST-i,DDF,106164.0,11.914,4096,1.0,34.75,2.79,231.3,14.9358,DDF,105035.0,11.854,4096,1.0,34.75,2.79,231.3,14.9434,both
SN000402,61215.2561,LSST-r,DDF,209356.0,15.635,4096,1.0,34.85,2.76,180.1,14.2048,DDF,202186.0,15.37,4096,1.0,34.85,2.76,180.1,14.223,both
SN000405,60907.3788,LSST-g,DDF,214235.0,21.471,4096,1.0,34.17,2.33,52.34,14.1661,DDF,207618.0,21.137,4096,1.0,34.17,2.33,52.34,14.2063,both
SN000405,60907.3864,LSST-i,DDF,120390.0,11.606,4096,1.0,34.9,2.54,166.1,14.7951,DDF,123514.0,11.752,4096,1.0,34.9,2.54,166.1,14.7725,both
SN000405,60907.3941,LSST-r,DDF,192446.0,19.748,4096,1.0,34.24,2.64,83.0,14.2983,DDF,193197.0,19.786,4096,1.0,34.24,2.64,83.0,14.2887,both
SN000405,60908.3258,LSST-r,DDF,196662.0,20.032,6144,1.0,34.23,2.09,83.72,14.2691,DDF,196763.0,20.037,6144,1.0,34.23,2.09,83.72,14.2617,both
SN000406,61611.1812,LSST-g,DDF,268940.0,26.064,4096,1.0,34.01,3.96,90.37,13.9247,DDF,269115.0,26.072,4096,1.0,34.01,3.96,90.37,13.9205,both
SN000406,61611.1888,LSST-i,DDF,145183.0,13.477,4096,1.0,34.82,3.39,225.9,14.5893,DDF,154114.0,13.862,4096,1.0,34.82,3.39,225.9,14.5352,both
SN000406,61611.2366,LSST-r,DDF,221354.0,15.209,6144,1.0,34.98,3.5,191.1,14.1329,DDF,216536.0,15.046,6144,1.0,34.98,3.5,191.1,14.1651,both
SN000406,61615.3381,LSST-g,DDF,281454.0,24.613,4096,1.0,34.17,2.95,50.05,13.8754,DDF,284919.0,24.763,4096,1.0,34.17,2.95,50.05,13.8598,both
SN000406,61615.3457,LSST-i,DDF,134677.0,12.225,4096,1.0,34.91,2.89,159.1,14.6802,DDF,141110.0,12.508,4096,1.0,34.91,2.89,159.1,14.6336,both
SN000406,61615.3554,LSST-r,DDF,252771.0,16.022,4096,1.0,34.99,3.16,112.2,13.9935,DDF,249972.0,15.934,4096,1.0,34.99,3.16,112.2,14.0032,both
SN000407,61038.1967,LSST-g,DDF,171032.0,21.223,4096,1.0,33.96,2.87,81.47,14.4181,DDF,184793.0,22.051,4096,1.0,33.96,2.87,81.47,14.3429,both
SN000407,61038.2043,LSST-i,DDF,108664.0,11.636,4096,1.0,34.8,2.39,214.1,14.9074,DDF,117510.0,12.085,4096,1.0,34.8,2.39,214.1,14.8218,both
SN000407,61038.214,LSST-r,DDF,148149.0,12.819,4096,1.0,34.9,2.39,148.0,14.5685,DDF,174958.0,13.919,4096,1.0,34.9,2.39,148.0,14.3932,both
SN000407,61040.1787,LSST-g,DDF,209886.0,23.933,6144,1.0,33.93,2.23,152.9,14.1999,DDF,228032.0,24.928,6144,1.0,33.93,2.23,152.9,14.101,both
SN000407,61040.1863,LSST-i,DDF,123138.0,12.466,4096,1.0,34.78,1.92,257.3,14.7823,DDF,129698.0,12.784,4096,1.0,34.78,1.92,257.3,14.7197,both
SN000407,61040.196,LSST-r,DDF,179107.0,14.05,4096,1.0,34.91,1.86,234.7,14.3753,DDF,203885.0,14.978,4096,1.0,34.91,1.86,234.7,14.2365,both
SN000407,61041.3267,LSST-g,DDF,223785.0,21.934,4096,1.0,34.17,1.57,54.75,14.1353,DDF,245826.0,22.987,4096,1.0,34.17,1.57,54.75,14.0257,both
SN000407,61042.2004,LSST-i,DDF,125150.0,12.134,4096,1.0,34.9,2.55,319.3,14.7581,DDF,128615.0,12.29,4096,1.0,34.9,2.55,319.3,14.725,both
SN000407,61042.2062,LSST-r,DDF,198701.0,14.508,4096,1.0,34.98,2.43,324.3,14.2525,DDF,218284.0,15.18,4096,1.0,34.98,2.43,324.3,14.151,both
SN000407,61049.3168,LSST-g,DDF,208688.0,19.688,4096,1.0,34.34,2.14,149.4,14.2063,DDF,226376.0,20.496,4096,1.0,34.34,2.14,149.4,14.1095,both
SN000407,61049.3247,LSST-i,DDF,100402.0,10.173,4096,1.0,34.99,1.66,247.7,14.9985,DDF,88115.1,9.5443,4096,1.0,34.99,1.66,247.7,15.1323,both
SN000407,61050.1736,LSST-r,DDF,188401.0,10.409,4096,1.0,35.61,2.19,216.8,14.3272,DDF,180057.0,10.178,4096,1.0,35.61,2.19,216.8,14.3745,both
SN000407,61050.1789,LSST-g,DDF,198305.0,22.079,4096,1.0,34.03,2.6,76.14,14.2523,DDF,215990.0,23.037,4096,1.0,34.03,2.6,76.14,14.1628,both
SN000407,61050.1865,LSST-i,DDF,95654.7,10.667,4096,1.0,34.84,1.94,215.4,15.0548,DDF,82301.3,9.9154,4096,1.0,34.84,1.94,215.4,15.2105,both
SN000407,61051.1811,LSST-g,DDF,188382.0,21.977,4096,1.0,33.98,2.06,53.41,14.3135,DDF,201070.0,22.704,4096,1.0,33.98,2.06,53.41,14.2324,both
SN000407,61051.1951,LSST-i,DDF,88883.1,9.9782,4096,1.0,34.9,1.88,198.6,15.124,DDF,76151.2,9.2523,4096,1.0,34.9,1.88,198.6,15.3038,both
SN000407,61051.2038,LSST-r,DDF,176972.0,13.277,4096,1.0,35.01,1.86,147.0,14.3846,DDF,165831.0,12.854,4096,1.0,35.01,1.86,147.0,14.4475,both
SN000409,61139.0667,LSST-g,DDF,149268.0,18.115,4096,1.0,34.15,3.02,53.84,14.5694,DDF,162967.0,18.924,4096,1.0,34.15,3.02,53.84,14.4733,both
SN000409,61139.0743,LSST-i,DDF,103608.0,10.757,4096,1.0,34.9,2.17,171.8,14.9722,DDF,127056.0,11.892,4096,1.0,34.9,2.17,171.8,14.7455,both
SN000409,61139.0841,LSST-r,DDF,135926.0,11.748,4096,1.0,34.99,2.11,121.6,14.6609,DDF,163749.0,12.888,4096,1.0,34.99,2.11,121.6,14.4605,both
SN000409,61140.0576,LSST-g,DDF,166710.0,19.028,4096,1.0,34.16,2.01,54.22,14.4477,DDF,181142.0,19.833,4096,1.0,34.16,2.01,54.22,14.3604,both
SN000409,61140.0652,LSST-i,DDF,110554.0,11.071,4096,1.0,34.9,1.74,172.3,14.8986,DDF,130099.0,12.0,4096,1.0,34.9,1.74,172.3,14.7184,both
SN000409,61140.0749,LSST-r,DDF,150010.0,12.336,4096,1.0,34.99,2.04,121.7,14.5582,DDF,177330.0,13.407,4096,1.0,34.99,2.04,121.7,14.3843,both
SN000409,61141.0662,LSST-g,DDF,179082.0,19.719,4096,1.0,34.16,1.94,54.33,14.359,DDF,194376.0,20.543,4096,1.0,34.16,1.94,54.33,14.2798,both
