FILENAME,MJD,BAND,FIELD_NO_S,FLUXCAL_NO_S,FLUXCALERR_NO_S,PHOTFLAG_NO_S,GAIN_NO_S,ZPT_NO_S,PSF_NO_S,SKY_SIG_NO_S,SIM_MAGOBS_NO_S,FIELD_PLUS_S,FLUXCAL_PLUS_S,FLUXCALERR_PLUS_S,PHOTFLAG_PLUS_S,GAIN_PLUS_S,ZPT_PLUS_S,PSF_PLUS_S,SKY_SIG_PLUS_S,SIM_MAGOBS_PLUS_S
SN000444,60931.205,LSST-Y,DDF,84.3113,9.7929,4096,1.0,33.24,2.65,205.6,22.7399,DDF,75.9792,9.7907,4096,1.0,33.24,2.65,205.6,22.7541
SN000444,60931.2151,LSST-z,DDF,130.56,3.2452,6144,1.0,34.75,2.61,276.4,22.2313,DDF,125.298,3.2441,6144,1.0,34.75,2.61,276.4,22.2618
SN000849,61395.0439,LSST-z,DDF,51.265,11.678,0,1.0,31.35,1.95,58.26,23.1563,DDF,44.9413,11.671,0,1.0,31.35,1.95,58.26,23.2727
SN000849,61395.0575,LSST-Y,DDF,61.8957,21.788,0,1.0,30.26,1.69,45.97,23.1452,DDF,39.7883,21.748,0,1.0,30.26,1.69,45.97,23.2602
SN000849,61398.1098,LSST-i,DDF,56.3089,7.2237,4096,1.0,31.72,1.51,65.06,23.1643,DDF,46.3038,7.2095,4096,1.0,31.72,1.51,65.06,23.2264
SN000849,61398.134,LSST-z,DDF,79.5154,13.096,0,1.0,31.36,2.07,62.04,23.0129,DDF,22.8511,13.034,6144,1.0,31.36,2.07,62.04,23.1143
SN000849,61400.1275,LSST-i,DDF,38.6818,9.6485,0,1.0,31.69,2.62,49.05,23.1176,DDF,52.3298,9.6634,0,1.0,31.69,2.62,49.05,23.1726
SN000691,61460.0599,LSST-i,DDF,107.599,1.9724,4096,1.0,34.85,1.82,262.0,22.4156,DDF,105.654,1.9719,4096,1.0,34.85,1.82,262.0,22.4641
SN000691,61460.0972,LSST-Y,DDF,90.8021,6.4139,4096,1.0,33.3,1.73,217.4,22.6084,DDF,92.4642,6.4145,4096,1.0,33.3,1.73,217.4,22.6534
SN000691,61460.1192,LSST-z,DDF,106.511,2.5531,4096,1.0,34.78,1.84,316.4,22.3886,DDF,112.068,2.5544,4096,1.0,34.78,1.84,316.4,22.4037
SN000691,61461.1939,LSST-z,DDF,104.98,12.414,4096,1.0,32.05,2.66,86.53,22.3831,DDF,123.712,12.425,4096,1.0,32.05,2.66,86.53,22.4002
SN000691,61461.2176,LSST-Y,DDF,85.6844,29.46,0,1.0,30.87,2.6,71.07,22.6039,DDF,85.2352,29.46,0,1.0,30.87,2.6,71.07,22.6506
SN000691,61462.1767,LSST-i,DDF,98.4894,12.478,4096,1.0,31.66,3.41,47.29,22.4318,DDF,122.921,12.499,4096,1.0,31.66,3.41,47.29,22.4792
SN000691,61462.2005,LSST-z,DDF,124.507,13.414,4096,1.0,31.33,2.33,54.72,22.3843,DDF,102.671,13.39,4096,1.0,31.33,2.33,54.72,22.403
SN000691,61463.2244,LSST-i,DDF,103.332,8.288,4096,1.0,31.65,2.35,44.72,22.4446,DDF,106.421,8.292,4096,1.0,31.65,2.35,44.72,22.4881
SN000691,61464.1385,LSST-i,DDF,101.919,1.011,4096,1.0,34.91,1.41,175.8,22.4566,DDF,100.917,1.0105,4096,1.0,34.91,1.41,175.8,22.4952
SN000691,61464.1575,LSST-Y,DDF,88.2641,4.2047,4096,1.0,33.37,1.34,195.0,22.6023,DDF,85.0007,4.203,4096,1.0,33.37,1.34,195.0,22.655
SN000691,61464.1677,LSST-z,DDF,110.349,1.561,4096,1.0,34.79,1.39,253.8,22.3957,DDF,107.039,1.5597,4096,1.0,34.79,1.39,253.8,22.4163
SN000691,61465.1749,LSST-i,DDF,104.609,1.3221,4096,1.0,34.9,1.89,174.0,22.4734,DDF,99.6386,1.32,4096,1.0,34.9,1.89,174.0,22.5047
SN000691,61465.1939,LSST-Y,DDF,97.8219,6.3525,4096,1.0,33.36,2.03,193.8,22.6069,DDF,85.3738,6.3481,4096,1.0,33.36,2.03,193.8,22.6618
SN000691,61465.2041,LSST-z,DDF,110.633,2.0763,4096,1.0,34.78,1.86,253.1,22.4089,DDF,105.793,2.0749,4096,1.0,34.78,1.86,253.1,22.4296
SN000691,61466.1775,LSST-i,DDF,102.36,1.3959,4096,1.0,34.9,2.01,173.4,22.4916,DDF,98.1785,1.3942,4096,1.0,34.9,2.01,173.4,22.5143
SN000691,61466.2022,LSST-z,DDF,109.86,2.2822,4096,1.0,34.77,2.06,249.5,22.4244,DDF,102.034,2.2801,4096,1.0,34.77,2.06,249.5,22.4448
SN000691,61467.1461,LSST-i,DDF,98.811,4.9237,4096,1.0,31.65,1.55,39.09,22.5097,DDF,98.4941,4.923,4096,1.0,31.65,1.55,39.09,22.5231
SN000108,61064.0489,LSST-z,DDF,177.502,5.9066,4096,1.0,32.1,1.62,68.49,21.93,DDF,162.424,5.8882,4096,1.0,32.1,1.62,68.49,22.0079
SN000108,61065.156,LSST-i,DDF,204.225,1.3991,6144,1.0,34.85,1.81,178.2,21.7241,DDF,200.003,1.3974,6144,1.0,34.85,1.81,178.2,21.7654
SN000108,61065.1654,LSST-Y,DDF,121.499,7.0381,4096,1.0,33.33,1.96,216.3,22.2713,DDF,118.216,7.037,4096,1.0,33.33,1.96,216.3,22.2795
SN000108,61065.1657,LSST-r,DDF,243.736,1.2327,4096,1.0,34.88,2.37,119.0,21.5403,DDF,247.35,1.2343,4096,1.0,34.88,2.37,119.0,21.5154
SN000108,61065.1851,LSST-z,DDF,173.114,2.6418,4096,1.0,34.7,1.96,283.7,21.8791,DDF,166.574,2.6402,4096,1.0,34.7,1.96,283.7,21.9462
SN000108,61066.0741,LSST-r,DDF,245.143,5.513,4096,1.0,31.8,2.13,35.25,21.5162,DDF,250.361,5.522,4096,1.0,31.8,2.13,35.25,21.497
SN000108,61066.0983,LSST-i,DDF,198.167,6.9938,4096,1.0,31.66,2.03,42.82,21.6817,DDF,196.587,6.9914,4096,1.0,31.66,2.03,42.82,21.7181
SN000108,61067.0762,LSST-Y,DDF,140.887,19.084,4096,1.0,31.0,2.09,64.2,22.2952,DDF,117.051,19.059,0,1.0,31.0,2.09,64.2,22.3095
SN000108,61074.0597,LSST-i,DDF,229.277,1.7044,4096,1.0,34.95,1.86,236.4,21.5973,DDF,225.174,1.7032,4096,1.0,34.95,1.86,236.4,21.6105
SN000108,61074.0694,LSST-r,DDF,248.126,1.8899,4096,1.0,35.09,2.18,257.0,21.5199,DDF,243.171,1.8887,4096,1.0,35.09,2.18,257.0,21.5419
SN000108,61074.0787,LSST-Y,DDF,101.003,6.5296,4096,1.0,33.37,2.03,201.1,22.4356,DDF,106.661,6.5315,4096,1.0,33.37,2.03,201.1,22.4587
SN000108,61074.0888,LSST-z,DDF,191.385,2.4182,4096,1.0,34.79,1.9,290.0,21.793,DDF,194.94,2.4191,4096,1.0,34.79,1.9,290.0,21.8023
SN000108,61075.0947,LSST-i,DDF,234.707,9.2242,4096,1.0,31.67,2.21,53.17,21.6111,DDF,220.813,9.2081,4096,1.0,31.67,2.21,53.17,21.6239
SN000108,61075.1187,LSST-z,DDF,223.772,17.132,4096,1.0,31.31,2.66,60.02,21.8033,DDF,162.212,17.078,4096,1.0,31.31,2.66,60.02,21.8094
SN001202,61594.2496,LSST-i,DDF,132.49,2.661,4096,1.0,34.83,3.5,181.4,22.2277,DDF,122.556,2.6588,4096,1.0,34.83,3.5,181.4,22.2564
SN001202,61594.2742,LSST-z,DDF,115.47,3.7646,4096,1.0,34.75,3.23,259.8,22.3457,DDF,117.177,3.7649,4096,1.0,34.75,3.23,259.8,22.3461
SN001202,61604.1829,LSST-i,DDF,143.196,5.9084,4096,1.0,34.79,3.46,396.0,22.167,DDF,141.891,5.9083,4096,1.0,34.79,3.46,396.0,22.1111
SN001202,61604.2107,LSST-Y,DDF,91.8417,13.822,0,1.0,33.24,3.17,242.9,22.7362,DDF,79.062,13.82,0,1.0,33.24,3.17,242.9,22.749
SN001202,61604.2119,LSST-z,DDF,129.126,7.0839,4096,1.0,34.73,4.02,387.0,22.2495,DDF,142.278,7.0851,4096,1.0,34.73,4.02,387.0,22.169
SN000134,61723.3285,LSST-Y,DDF,64.0836,32.609,0,1.0,30.94,2.86,76.35,22.9209,DDF,1.53151,32.568,0,1.0,30.94,2.86,76.35,22.9081
SN000134,61725.0462,LSST-i,DDF,73.3301,1.7397,4096,1.0,34.86,2.43,175.1,22.8464,DDF,79.3792,1.7417,4096,1.0,34.86,2.43,175.1,22.8088
SN000134,61725.0652,LSST-Y,DDF,73.2625,6.8767,4096,1.0,33.33,2.05,202.5,22.8652,DDF,67.6538,6.8748,4096,1.0,33.33,2.05,202.5,22.8529
SN000134,61725.0753,LSST-z,DDF,75.1317,2.6577,4096,1.0,34.78,2.16,281.6,22.7793,DDF,77.1593,2.6582,4096,1.0,34.78,2.16,281.6,22.7455
SN000134,61726.2631,LSST-z,DDF,69.8164,12.353,4096,1.0,31.34,2.17,54.8,22.7344,DDF,100.014,12.388,4096,1.0,31.34,2.17,54.8,22.7017
SN000650,61682.242,LSST-r,DDF,99.0103,3.4549,6144,1.0,31.72,1.79,24.18,22.536,DDF,90.4629,3.4294,6144,1.0,31.72,1.79,24.18,22.6305
SN000650,61682.2666,LSST-i,DDF,96.5494,4.0505,4096,1.0,31.66,1.39,35.42,22.5388,DDF,92.0655,4.0385,4096,1.0,31.66,1.39,35.42,22.6047
SN000650,61687.2967,LSST-r,DDF,93.0534,2.5692,4096,1.0,31.75,1.29,23.87,22.5972,DDF,80.8457,2.5213,4096,1.0,31.75,1.29,23.87,22.7438
SN000650,61689.2932,LSST-i,DDF,88.127,6.5059,4096,1.0,31.69,1.96,43.42,22.5236,DDF,90.2622,6.5094,4096,1.0,31.69,1.96,43.42,22.6002
SN000650,61689.317,LSST-z,DDF,72.637,10.166,4096,1.0,31.34,1.96,49.75,22.6388,DDF,103.696,10.21,4096,1.0,31.34,1.96,49.75,22.5766
SN001228,61755.1888,LSST-z,DDF,76.7768,5.1234,6144,1.0,32.1,1.26,77.66,22.7759,DDF,78.5032,5.1258,4096,1.0,32.1,1.26,77.66,22.7509
SN001228,61755.2131,LSST-Y,DDF,76.6062,12.93,0,1.0,30.99,1.35,66.62,22.9291,DDF,77.7031,12.931,0,1.0,30.99,1.35,66.62,22.8573
SN001228,61756.2138,LSST-i,DDF,74.7339,5.6211,4096,1.0,31.68,1.52,47.77,22.7769,DDF,78.3087,5.6279,6144,1.0,31.68,1.52,47.77,22.7555
SN001228,61764.1776,LSST-i,DDF,87.1785,5.339,4096,1.0,31.65,1.84,36.14,22.676,DDF,79.4838,5.3232,4096,1.0,31.65,1.84,36.14,22.6813
SN000122,61171.4293,LSST-Y,DDF,191.077,67.57,0,1.0,30.18,3.16,71.07,21.6828,DDF,251.439,67.608,0,1.0,30.18,3.16,71.07,21.6681
SN000122,61183.4364,LSST-z,DDF,221.72,18.538,4096,1.0,31.35,2.06,87.2,21.7732,DDF,215.196,18.533,4096,1.0,31.35,2.06,87.2,21.7866
SN000644,61555.003,LSST-i,DDF,81.5037,1.5615,4096,1.0,35.63,2.98,261.6,22.7157,DDF,86.5991,1.5624,4096,1.0,35.63,2.98,261.6,22.6751
SN000644,61555.0204,LSST-Y,DDF,61.0126,6.4949,4096,1.0,34.05,2.62,291.0,22.8744,DDF,61.9832,6.4951,4096,1.0,34.05,2.62,291.0,22.943
SN000644,61555.0305,LSST-z,DDF,85.7333,2.6689,4096,1.0,35.51,3.02,397.3,22.7022,DDF,81.6438,2.6684,4096,1.0,35.51,3.02,397.3,22.7436
SN000644,61555.9851,LSST-i,DDF,84.7607,2.0819,4096,1.0,34.89,2.87,182.9,22.6712,DDF,90.0017,2.0833,4096,1.0,34.89,2.87,182.9,22.6243
SN000644,61556.0098,LSST-z,DDF,85.6009,4.0468,4096,1.0,34.75,3.41,265.0,22.6512,DDF,84.0751,4.0465,4096,1.0,34.75,3.41,265.0,22.682
SN000644,61556.9805,LSST-i,DDF,88.9039,1.9917,4096,1.0,34.89,2.74,183.0,22.6336,DDF,93.7678,1.993,4096,1.0,34.89,2.74,183.0,22.5806
SN000644,61557.0051,LSST-z,DDF,91.0801,2.8319,4096,1.0,34.76,2.4,265.0,22.6082,DDF,90.1768,2.8317,4096,1.0,34.76,2.4,265.0,22.6285
SN000644,61557.9806,LSST-i,DDF,90.9927,2.0784,4096,1.0,34.89,2.85,183.7,22.6027,DDF,97.8158,2.0802,4096,1.0,34.89,2.85,183.7,22.5441
SN000644,61558.0053,LSST-z,DDF,98.9269,3.6843,4096,1.0,34.75,3.09,265.9,22.5729,DDF,87.3616,3.6823,4096,1.0,34.75,3.09,265.9,22.5833
SN000644,61558.9806,LSST-i,DDF,96.8863,1.9597,4096,1.0,34.89,2.67,184.5,22.5813,DDF,99.1002,1.9604,4096,1.0,34.89,2.67,184.5,22.5176
SN000644,61559.0053,LSST-z,DDF,94.2107,2.3915,4096,1.0,34.76,2.0,267.6,22.5463,DDF,96.9252,2.3922,4096,1.0,34.76,2.0,267.6,22.5474
SN000644,61559.9806,LSST-i,DDF,94.1344,2.1525,4096,1.0,34.89,2.93,185.1,22.5658,DDF,100.533,2.1541,4096,1.0,34.89,2.93,185.1,22.4977
SN000644,61560.0052,LSST-z,DDF,97.6199,3.8972,4096,1.0,34.75,3.24,268.4,22.5288,DDF,96.527,3.897,4096,1.0,34.75,3.24,268.4,22.5213
SN000644,61560.9801,LSST-i,DDF,101.329,2.8402,4096,1.0,34.88,3.84,185.5,22.5549,DDF,101.364,2.8402,4096,1.0,34.88,3.84,185.5,22.4832
SN000644,61561.0048,LSST-z,DDF,96.5822,6.8404,4096,1.0,34.74,5.64,268.9,22.5189,DDF,94.3232,6.8402,4096,1.0,34.74,5.64,268.9,22.5034
SN000644,61561.9806,LSST-i,DDF,95.1594,1.6303,4096,1.0,34.88,2.16,186.8,22.5494,DDF,102.744,1.6329,4096,1.0,34.88,2.16,186.8,22.4749
SN000644,61562.0053,LSST-z,DDF,96.9189,2.9712,4096,1.0,34.75,2.44,271.0,22.5182,DDF,101.822,2.9722,4096,1.0,34.75,2.44,271.0,22.4957
SN001572,61277.3182,LSST-i,DDF,957.164,7.4939,4096,1.0,31.68,1.52,52.17,20.0418,DDF,1017.69,7.5794,4096,1.0,31.68,1.52,52.17,19.9858
SN001572,61277.3419,LSST-r,DDF,970.772,6.5935,4096,1.0,31.84,1.54,50.51,20.0225,DDF,1026.93,6.6713,4096,1.0,31.84,1.54,50.51,19.9751
SN001572,61281.3541,LSST-i,DDF,1150.7,8.7471,4096,1.0,31.72,1.38,72.49,19.8423,DDF,1114.27,8.7043,4096,1.0,31.72,1.38,72.49,19.8876
SN001572,61281.3784,LSST-z,DDF,809.477,10.205,4096,1.0,31.36,1.32,67.31,20.2237,DDF,822.403,10.223,4096,1.0,31.36,1.32,67.31,20.2148
SN001566,61414.0758,LSST-i,DDF,102.427,2.1381,4096,1.0,34.86,2.94,178.0,22.4153,DDF,106.167,2.1391,4096,1.0,34.86,2.94,178.0,22.4238
SN001566,61414.1005,LSST-z,DDF,108.692,3.8673,4096,1.0,34.73,3.11,272.3,22.4395,DDF,111.691,3.8678,4096,1.0,34.73,3.11,272.3,22.4289
SN000693,61274.316,LSST-r,DDF,42287.6,29.914,4096,1.0,31.71,2.4,25.02,15.934,DDF,42878.6,30.118,4096,1.0,31.71,2.4,25.02,15.9214
SN000693,61274.3401,LSST-i,DDF,26723.3,24.45,6144,1.0,31.66,1.55,36.11,16.4353,DDF,31433.4,26.455,6144,1.0,31.66,1.55,36.11,16.2613
SN000693,61276.3332,LSST-i,DDF,25832.2,23.767,4096,1.0,31.69,1.34,44.85,16.4729,DDF,27796.8,24.623,4096,1.0,31.69,1.34,44.85,16.388
SN000693,61276.3572,LSST-r,DDF,45236.9,29.278,4096,1.0,31.82,1.43,34.92,15.8649,DDF,42440.9,28.371,4096,1.0,31.82,1.43,34.92,15.9363
SN000687,61433.1136,LSST-z,DDF,68.0871,10.661,4096,1.0,31.32,2.04,49.28,23.0056,DDF,71.1705,10.665,4096,1.0,31.32,2.04,49.28,23.0651
SN000687,61437.06,LSST-i,DDF,67.8977,1.9142,4096,1.0,34.15,2.14,113.0,22.9192,DDF,64.3702,1.9121,4096,1.0,34.15,2.14,113.0,22.9919
SN000687,61437.0844,LSST-z,DDF,70.1986,4.9167,4096,1.0,34.02,3.33,168.3,22.8198,DDF,68.8634,4.9164,4096,1.0,34.02,3.33,168.3,22.8481
SN000687,61442.0287,LSST-i,DDF,72.8791,15.033,0,1.0,31.7,3.9,51.87,22.8632,DDF,57.8271,15.023,0,1.0,31.7,3.9,51.87,22.9496
SN000687,61442.041,LSST-z,DDF,81.007,9.325,4096,1.0,31.34,1.83,48.71,22.7802,DDF,84.8755,9.331,4096,1.0,31.34,1.83,48.71,22.7755
SN000687,61445.0866,LSST-i,DDF,66.2171,1.8381,4096,1.0,34.33,2.09,131.4,22.8941,DDF,65.0719,1.8375,4096,1.0,34.33,2.09,131.4,22.9759
SN000687,61445.1215,LSST-z,DDF,80.0185,4.888,4096,1.0,34.0,3.01,181.6,22.8433,DDF,71.942,4.8859,4096,1.0,34.0,3.01,181.6,22.8214
SN001599,60924.2056,LSST-i,DDF,79.3609,2.781,4096,1.0,34.89,2.34,301.2,22.682,DDF,82.7249,2.7817,4096,1.0,34.89,2.34,301.2,22.6813
SN001599,60924.2205,LSST-Y,DDF,70.374,8.3963,4096,1.0,33.24,2.15,217.2,22.8336,DDF,73.5484,8.3972,4096,1.0,33.24,2.15,217.2,22.8274
SN001599,60924.2339,LSST-z,DDF,84.0623,2.8323,4096,1.0,34.8,2.06,320.6,22.721,DDF,81.2175,2.8317,4096,1.0,34.8,2.06,320.6,22.714
SN001599,60933.4024,LSST-i,DDF,93.8746,6.9141,4096,1.0,31.7,1.98,46.17,22.6242,DDF,92.1099,6.9114,4096,1.0,31.7,1.98,46.17,22.6545
SN000877,61079.108,LSST-r,DDF,273.428,5.0745,4096,1.0,31.66,2.17,26.7,21.4562,DDF,257.976,5.0414,4096,1.0,31.66,2.17,26.7,21.4713
SN000877,61080.0554,LSST-i,DDF,291.94,1.257,4096,1.0,34.9,1.75,165.0,21.348,DDF,294.576,1.2581,4096,1.0,34.9,1.75,165.0,21.3281
SN000877,61080.0651,LSST-r,DDF,261.484,0.87752,4096,1.0,34.98,1.72,114.3,21.4661,DDF,254.003,0.87317,4096,1.0,34.98,1.72,114.3,21.4836
SN000877,61080.0744,LSST-Y,DDF,154.84,6.0966,4096,1.0,33.34,1.91,193.3,22.0645,DDF,138.213,6.0903,4096,1.0,33.34,1.91,193.3,22.0684
SN000877,61080.0845,LSST-z,DDF,183.971,2.2055,4096,1.0,34.76,1.94,251.0,21.8333,DDF,191.616,2.2077,4096,1.0,34.76,1.94,251.0,21.8042
SN000334,61338.2026,LSST-z,DDF,134.493,8.3239,4096,1.0,31.36,1.32,60.5,22.077,DDF,153.054,8.3557,4096,1.0,31.36,1.32,60.5,22.1047
SN000334,61338.2266,LSST-i,DDF,154.51,10.349,4096,1.0,31.71,2.27,61.19,22.0564,DDF,160.36,10.355,4096,1.0,31.71,2.27,61.19,22.1435
SN000334,61339.252,LSST-Y,DDF,105.947,13.132,4096,1.0,31.76,1.87,99.59,22.4185,DDF,142.301,13.159,4096,1.0,31.76,1.87,99.59,22.3059
SN000334,61341.3166,LSST-z,DDF,166.571,11.325,4096,1.0,31.35,1.96,55.45,21.9545,DDF,154.065,11.31,4096,1.0,31.35,1.96,55.45,21.9623
SN000334,61341.3405,LSST-Y,DDF,157.178,23.524,0,1.0,30.25,1.78,46.4,22.4218,DDF,126.142,23.471,0,1.0,30.25,1.78,46.4,22.2736
SN000334,61342.1533,LSST-i,DDF,174.793,2.3583,4096,1.0,34.17,1.92,155.8,21.8663,DDF,168.714,2.3555,4096,1.0,34.17,1.92,155.8,21.93
SN000334,61342.163,LSST-r,DDF,198.798,2.0478,4096,1.0,34.32,1.95,151.2,21.7672,DDF,201.565,2.049,4096,1.0,34.32,1.95,151.2,21.7487
SN000334,61342.1722,LSST-Y,DDF,116.82,6.987,4096,1.0,32.62,1.56,139.6,22.4334,DDF,128.639,6.9946,4096,1.0,32.62,1.56,139.6,22.2758
SN000334,61342.1823,LSST-z,DDF,174.037,3.0393,4096,1.0,33.73,1.57,164.3,21.9405,DDF,171.773,3.0381,4096,1.0,33.73,1.57,164.3,21.9438
SN000334,61343.1033,LSST-z,DDF,164.818,9.7143,4096,1.0,32.48,2.9,91.94,21.9308,DDF,163.856,9.7138,4096,1.0,32.48,2.9,91.94,21.9299
SN000452,61262.3837,LSST-r,DDF,10540.7,15.121,4096,1.0,31.74,2.1,26.99,17.453,DDF,9825.42,14.637,4096,1.0,31.74,2.1,26.99,17.5235
SN000452,61262.395,LSST-i,DDF,6115.87,13.051,4096,1.0,31.66,2.11,37.9,18.0328,DDF,5768.78,12.76,4096,1.0,31.66,2.11,37.9,18.0933
SN000452,61266.3873,LSST-i,DDF,5558.6,13.026,6144,1.0,31.65,2.37,37.72,18.1337,DDF,5673.61,13.122,6144,1.0,31.65,2.37,37.72,18.1308
SN000452,61266.4066,LSST-z,DDF,4794.54,17.089,4096,1.0,31.33,2.39,49.4,18.294,DDF,4790.04,17.085,4096,1.0,31.33,2.39,49.4,18.2995
SN000446,60919.2202,LSST-i,DDF,460.885,3.6491,4096,1.0,34.06,2.88,144.1,20.8318,DDF,502.481,3.6626,4096,1.0,34.06,2.88,144.1,20.7527
SN000446,60919.2299,LSST-r,DDF,494.243,2.7883,4096,1.0,34.16,3.13,107.6,20.7678,DDF,554.087,2.8114,4096,1.0,34.16,3.13,107.6,20.6514
SN000446,60919.2394,LSST-Y,DDF,280.808,19.154,4096,1.0,32.48,3.67,144.0,21.4559,DDF,256.501,19.147,4096,1.0,32.48,3.67,144.0,21.4001
SN000446,60919.2489,LSST-z,DDF,279.337,4.7383,4096,1.0,33.99,2.73,190.1,21.3821,DDF,289.816,4.7411,4096,1.0,33.99,2.73,190.1,21.3355
SN000446,60923.2839,LSST-Y,DDF,228.933,22.494,4096,1.0,30.95,2.24,67.31,21.5937,DDF,223.423,22.489,4096,1.0,30.95,2.24,67.31,21.5935
SN000446,60924.3326,LSST-z,DDF,259.868,10.868,4096,1.0,31.35,1.79,57.47,21.4694,DDF,283.337,10.899,4096,1.0,31.35,1.79,57.47,21.4746
SN000446,60924.3568,LSST-Y,DDF,207.487,20.862,4096,1.0,30.27,1.6,46.28,21.6395,DDF,184.436,20.819,4096,1.0,30.27,1.6,46.28,21.655
SN000446,60926.3673,LSST-Y,DDF,137.636,23.909,4096,1.0,30.27,1.78,48.13,21.7359,DDF,129.838,23.896,4096,1.0,30.27,1.78,48.13,21.7779
SN001980,61740.2863,LSST-z,DDF,76.0661,3.2452,4096,1.0,34.71,2.43,287.1,22.8241,DDF,71.6741,3.2444,4096,1.0,34.71,2.43,287.1,22.8156
SN001980,61740.3024,LSST-i,DDF,72.2348,1.9259,4096,1.0,34.84,2.43,190.8,22.8675,DDF,66.1807,1.9241,4096,1.0,34.84,2.43,190.8,22.9146
SN001980,61740.3121,LSST-r,DDF,77.9257,0.9827,4096,1.0,34.93,1.89,131.5,22.7789,DDF,72.4341,0.97971,4096,1.0,34.93,1.89,131.5,22.8641
SN001980,61741.2905,LSST-z,DDF,79.5872,2.0623,4096,1.0,35.21,1.96,357.4,22.7613,DDF,81.5154,2.0627,4096,1.0,35.21,1.96,357.4,22.7455
SN001980,61741.2923,LSST-i,DDF,80.1831,1.5174,4096,1.0,34.83,1.86,192.7,22.8015,DDF,72.8229,1.5146,4096,1.0,34.83,1.86,192.7,22.8416
SN001980,61741.302,LSST-r,DDF,81.4106,0.95133,4096,1.0,34.92,1.8,131.6,22.719,DDF,76.6638,0.94864,4096,1.0,34.92,1.8,131.6,22.7996
SN001980,61742.2928,LSST-i,DDF,80.038,1.6436,4096,1.0,34.83,2.03,191.9,22.7436,DDF,78.7616,1.6431,4096,1.0,34.83,2.03,191.9,22.7769
SN001980,61742.2989,LSST-z,DDF,78.874,2.8698,4096,1.0,34.64,2.17,266.0,22.7084,DDF,76.1815,2.8691,4096,1.0,34.64,2.17,266.0,22.6862
SN001980,61742.3025,LSST-r,DDF,85.0622,1.0706,4096,1.0,34.92,2.05,131.3,22.6767,DDF,79.4942,1.0678,4096,1.0,34.92,2.05,131.3,22.7525
SN001980,61743.2652,LSST-i,DDF,83.1732,1.8173,4096,1.0,34.78,2.07,199.1,22.7005,DDF,82.8257,1.8172,4096,1.0,34.78,2.07,199.1,22.7276
SN001980,61743.2749,LSST-r,DDF,90.1422,1.1777,4096,1.0,34.86,2.12,132.6,22.6473,DDF,80.0474,1.1728,4096,1.0,34.86,2.12,132.6,22.7185
SN001980,61743.2771,LSST-z,DDF,86.9953,2.2706,4096,1.0,35.14,2.05,352.8,22.6714,DDF,86.0072,2.2704,4096,1.0,35.14,2.05,352.8,22.644
SN001980,61744.2896,LSST-i,DDF,84.1182,1.9066,4096,1.0,34.83,2.38,190.6,22.6642,DDF,81.952,1.906,4096,1.0,34.83,2.38,190.6,22.6852
SN001980,61744.2917,LSST-Y,DDF,58.9872,5.8189,4096,1.0,33.98,2.18,293.6,22.9644,DDF,66.773,5.8206,4096,1.0,33.98,2.18,293.6,22.9594
SN001980,61744.2992,LSST-r,DDF,90.3241,1.3584,4096,1.0,34.92,2.66,130.2,22.6259,DDF,86.9568,1.3571,4096,1.0,34.92,2.66,130.2,22.6922
SN001980,61744.3166,LSST-z,DDF,90.4053,3.1707,4096,1.0,34.17,2.03,203.1,22.6421,DDF,89.5486,3.1704,4096,1.0,34.17,2.03,203.1,22.6102
SN001980,61745.2866,LSST-i,DDF,87.973,1.5366,4096,1.0,34.83,1.9,190.8,22.6368,DDF,88.0228,1.5367,4096,1.0,34.83,1.9,190.8,22.6526
SN001980,61745.2963,LSST-r,DDF,90.9341,1.1375,4096,1.0,34.92,2.2,130.3,22.6144,DDF,85.1059,1.1348,4096,1.0,34.92,2.2,130.3,22.6759
SN001980,61745.3033,LSST-z,DDF,90.7665,1.8795,4096,1.0,35.12,1.81,323.4,22.6227,DDF,90.5886,1.8795,4096,1.0,35.12,1.81,323.4,22.5878
SN001980,61745.3056,LSST-Y,DDF,45.0885,7.0956,4096,1.0,33.27,1.99,204.0,22.97,DDF,76.0315,7.1063,4096,1.0,33.27,1.99,204.0,22.9621
SN001980,61746.2815,LSST-i,DDF,90.1636,2.0232,4096,1.0,34.83,2.52,191.1,22.6179,DDF,85.3046,2.0218,4096,1.0,34.83,2.52,191.1,22.6291
SN001980,61746.2912,LSST-r,DDF,91.2354,1.1106,4096,1.0,34.92,2.14,130.5,22.6129,DDF,83.5324,1.1069,4096,1.0,34.92,2.14,130.5,22.6695
SN001980,61746.3005,LSST-Y,DDF,53.0187,8.0815,4096,1.0,33.27,2.26,204.6,22.9788,DDF,67.5024,8.0859,4096,1.0,33.27,2.26,204.6,22.9693
SN001980,61746.3106,LSST-z,DDF,87.7972,3.5712,4096,1.0,34.75,3.0,265.6,22.6114,DDF,91.5027,3.5719,4096,1.0,34.75,3.0,265.6,22.5747
SN001980,61748.2453,LSST-i,DDF,88.2392,2.1497,4096,1.0,34.76,2.06,233.2,22.6036,DDF,92.584,2.151,4096,1.0,34.76,2.06,233.2,22.6075
SN001980,61748.255,LSST-r,DDF,88.0852,1.3505,4096,1.0,34.87,1.97,166.8,22.6416,DDF,85.2915,1.3494,4096,1.0,34.87,1.97,166.8,22.6881
